index,site_id,bit_index,bitwidth,type_kind,opcode,site_class,operand_index
498,28,21,64,ptr,getelementptr,pointer,0
499,28,22,64,ptr,getelementptr,pointer,0
500,28,23,64,ptr,getelementptr,pointer,0
501,28,24,64,ptr,getelementptr,pointer,0
502,28,25,64,ptr,getelementptr,pointer,0
503,28,26,64,ptr,getelementptr,pointer,0
504,28,27,64,ptr,getelementptr,pointer,0
505,28,28,64,ptr,getelementptr,pointer,0
506,28,29,64,ptr,getelementptr,pointer,0
507,28,30,64,ptr,getelementptr,pointer,0
508,28,31,64,ptr,getelementptr,pointer,0
509,28,32,64,ptr,getelementptr,pointer,0
510,28,33,64,ptr,getelementptr,pointer,0
511,28,34,64,ptr,getelementptr,pointer,0
512,28,35,64,ptr,getelementptr,pointer,0
513,28,36,64,ptr,getelementptr,pointer,0
514,28,37,64,ptr,getelementptr,pointer,0
515,28,38,64,ptr,getelementptr,pointer,0
516,28,39,64,ptr,getelementptr,pointer,0
517,28,40,64,ptr,getelementptr,pointer,0
518,28,41,64,ptr,getelementptr,pointer,0
519,28,42,64,ptr,getelementptr,pointer,0
520,28,43,64,ptr,getelementptr,pointer,0
521,28,44,64,ptr,getelementptr,pointer,0
522,28,45,64,ptr,getelementptr,pointer,0
523,28,46,64,ptr,getelementptr,pointer,0
524,28,47,64,ptr,getelementptr,pointer,0
525,28,48,64,ptr,getelementptr,pointer,0
526,28,49,64,ptr,getelementptr,pointer,0
527,28,50,64,ptr,getelementptr,pointer,0
528,28,51,64,ptr,getelementptr,pointer,0
529,28,52,64,ptr,getelementptr,pointer,0
530,28,53,64,ptr,getelementptr,pointer,0
531,28,54,64,ptr,getelementptr,pointer,0
532,28,55,64,ptr,getelementptr,pointer,0
533,28,56,64,ptr,getelementptr,pointer,0
534,28,57,64,ptr,getelementptr,pointer,0
535,28,58,64,ptr,getelementptr,pointer,0
536,28,59,64,ptr,getelementptr,pointer,0
537,28,60,64,ptr,getelementptr,pointer,0
538,28,61,64,ptr,getelementptr,pointer,0
539,28,62,64,ptr,getelementptr,pointer,0
540,28,63,64,ptr,getelementptr,pointer,0
541,30,1,64,ptr,load,pointer,0
542,30,2,64,ptr,load,pointer,0
543,30,3,64,ptr,load,pointer,0
544,30,4,64,ptr,load,pointer,0
545,30,5,64,ptr,load,pointer,0
546,30,6,64,ptr,load,pointer,0
547,30,7,64,ptr,load,pointer,0
548,30,8,64,ptr,load,pointer,0
549,30,9,64,ptr,load,pointer,0
550,30,10,64,ptr,load,pointer,0
551,30,11,64,ptr,load,pointer,0
552,30,12,64,ptr,load,pointer,0
553,30,13,64,ptr,load,pointer,0
554,30,14,64,ptr,load,pointer,0
555,30,15,64,ptr,load,pointer,0
556,30,16,64,ptr,load,pointer,0
557,30,17,64,ptr,load,pointer,0
558,30,18,64,ptr,load,pointer,0
559,30,19,64,ptr,load,pointer,0
560,30,20,64,ptr,load,pointer,0
561,30,21,64,ptr,load,pointer,0
562,30,22,64,ptr,load,pointer,0
563,30,23,64,ptr,load,pointer,0
564,30,24,64,ptr,load,pointer,0
565,30,25,64,ptr,load,pointer,0
566,30,26,64,ptr,load,pointer,0
567,30,27,64,ptr,load,pointer,0
568,30,28,64,ptr,load,pointer,0
569,30,29,64,ptr,load,pointer,0
570,30,30,64,ptr,load,pointer,0
571,30,31,64,ptr,load,pointer,0
572,30,32,64,ptr,load,pointer,0
573,30,33,64,ptr,load,pointer,0
574,30,34,64,ptr,load,pointer,0
575,30,35,64,ptr,load,pointer,0
576,30,36,64,ptr,load,pointer,0
577,30,37,64,ptr,load,pointer,0
578,30,38,64,ptr,load,pointer,0
579,30,39,64,ptr,load,pointer,0
580,30,40,64,ptr,load,pointer,0
581,30,41,64,ptr,load,pointer,0
582,30,42,64,ptr,load,pointer,0
583,30,43,64,ptr,load,pointer,0
584,30,44,64,ptr,load,pointer,0
585,30,45,64,ptr,load,pointer,0
586,30,46,64,ptr,load,pointer,0
587,30,47,64,ptr,load,pointer,0
588,30,48,64,ptr,load,pointer,0
