backend,phase,t,iteration,bx,tx,expected_small_block_cols_64,actual_small_block_cols_32,expected_blkX_64,actual_blkX_32,expected_blkXmax_64,actual_blkXmax_32,expected_xidx_64,actual_xidx_32,validXmin,validXmax,isValid,computed,final_write_executed,final_write_index,final_write_value
nvidia,injected,0,999,390,208,-1748,2147481900,-682720,-682720,-682471,-682471,-682512,-682512,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,209,-1748,2147481900,-682720,-682720,-682471,-682471,-682511,-682511,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,210,-1748,2147481900,-682720,-682720,-682471,-682471,-682510,-682510,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,211,-1748,2147481900,-682720,-682720,-682471,-682471,-682509,-682509,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,212,-1748,2147481900,-682720,-682720,-682471,-682471,-682508,-682508,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,213,-1748,2147481900,-682720,-682720,-682471,-682471,-682507,-682507,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,214,-1748,2147481900,-682720,-682720,-682471,-682471,-682506,-682506,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,215,-1748,2147481900,-682720,-682720,-682471,-682471,-682505,-682505,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,216,-1748,2147481900,-682720,-682720,-682471,-682471,-682504,-682504,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,217,-1748,2147481900,-682720,-682720,-682471,-682471,-682503,-682503,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,218,-1748,2147481900,-682720,-682720,-682471,-682471,-682502,-682502,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,219,-1748,2147481900,-682720,-682720,-682471,-682471,-682501,-682501,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,220,-1748,2147481900,-682720,-682720,-682471,-682471,-682500,-682500,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,221,-1748,2147481900,-682720,-682720,-682471,-682471,-682499,-682499,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,222,-1748,2147481900,-682720,-682720,-682471,-682471,-682498,-682498,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,223,-1748,2147481900,-682720,-682720,-682471,-682471,-682497,-682497,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,128,-1748,2147481900,-682720,-682720,-682471,-682471,-682592,-682592,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,129,-1748,2147481900,-682720,-682720,-682471,-682471,-682591,-682591,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,130,-1748,2147481900,-682720,-682720,-682471,-682471,-682590,-682590,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,131,-1748,2147481900,-682720,-682720,-682471,-682471,-682589,-682589,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,132,-1748,2147481900,-682720,-682720,-682471,-682471,-682588,-682588,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,133,-1748,2147481900,-682720,-682720,-682471,-682471,-682587,-682587,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,134,-1748,2147481900,-682720,-682720,-682471,-682471,-682586,-682586,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,135,-1748,2147481900,-682720,-682720,-682471,-682471,-682585,-682585,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,136,-1748,2147481900,-682720,-682720,-682471,-682471,-682584,-682584,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,137,-1748,2147481900,-682720,-682720,-682471,-682471,-682583,-682583,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,138,-1748,2147481900,-682720,-682720,-682471,-682471,-682582,-682582,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,139,-1748,2147481900,-682720,-682720,-682471,-682471,-682581,-682581,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,140,-1748,2147481900,-682720,-682720,-682471,-682471,-682580,-682580,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,141,-1748,2147481900,-682720,-682720,-682471,-682471,-682579,-682579,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,142,-1748,2147481900,-682720,-682720,-682471,-682471,-682578,-682578,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,143,-1748,2147481900,-682720,-682720,-682471,-682471,-682577,-682577,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,144,-1748,2147481900,-682720,-682720,-682471,-682471,-682576,-682576,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,145,-1748,2147481900,-682720,-682720,-682471,-682471,-682575,-682575,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,146,-1748,2147481900,-682720,-682720,-682471,-682471,-682574,-682574,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,147,-1748,2147481900,-682720,-682720,-682471,-682471,-682573,-682573,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,148,-1748,2147481900,-682720,-682720,-682471,-682471,-682572,-682572,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,149,-1748,2147481900,-682720,-682720,-682471,-682471,-682571,-682571,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,150,-1748,2147481900,-682720,-682720,-682471,-682471,-682570,-682570,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,151,-1748,2147481900,-682720,-682720,-682471,-682471,-682569,-682569,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,152,-1748,2147481900,-682720,-682720,-682471,-682471,-682568,-682568,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,153,-1748,2147481900,-682720,-682720,-682471,-682471,-682567,-682567,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,154,-1748,2147481900,-682720,-682720,-682471,-682471,-682566,-682566,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,155,-1748,2147481900,-682720,-682720,-682471,-682471,-682565,-682565,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,156,-1748,2147481900,-682720,-682720,-682471,-682471,-682564,-682564,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,157,-1748,2147481900,-682720,-682720,-682471,-682471,-682563,-682563,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,158,-1748,2147481900,-682720,-682720,-682471,-682471,-682562,-682562,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,159,-1748,2147481900,-682720,-682720,-682471,-682471,-682561,-682561,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,64,-1748,2147481900,-682720,-682720,-682471,-682471,-682656,-682656,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,65,-1748,2147481900,-682720,-682720,-682471,-682471,-682655,-682655,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,66,-1748,2147481900,-682720,-682720,-682471,-682471,-682654,-682654,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,67,-1748,2147481900,-682720,-682720,-682471,-682471,-682653,-682653,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,68,-1748,2147481900,-682720,-682720,-682471,-682471,-682652,-682652,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,69,-1748,2147481900,-682720,-682720,-682471,-682471,-682651,-682651,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,70,-1748,2147481900,-682720,-682720,-682471,-682471,-682650,-682650,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,71,-1748,2147481900,-682720,-682720,-682471,-682471,-682649,-682649,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,72,-1748,2147481900,-682720,-682720,-682471,-682471,-682648,-682648,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,73,-1748,2147481900,-682720,-682720,-682471,-682471,-682647,-682647,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,74,-1748,2147481900,-682720,-682720,-682471,-682471,-682646,-682646,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,75,-1748,2147481900,-682720,-682720,-682471,-682471,-682645,-682645,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,76,-1748,2147481900,-682720,-682720,-682471,-682471,-682644,-682644,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,77,-1748,2147481900,-682720,-682720,-682471,-682471,-682643,-682643,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,78,-1748,2147481900,-682720,-682720,-682471,-682471,-682642,-682642,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,79,-1748,2147481900,-682720,-682720,-682471,-682471,-682641,-682641,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,80,-1748,2147481900,-682720,-682720,-682471,-682471,-682640,-682640,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,81,-1748,2147481900,-682720,-682720,-682471,-682471,-682639,-682639,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,82,-1748,2147481900,-682720,-682720,-682471,-682471,-682638,-682638,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,83,-1748,2147481900,-682720,-682720,-682471,-682471,-682637,-682637,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,84,-1748,2147481900,-682720,-682720,-682471,-682471,-682636,-682636,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,85,-1748,2147481900,-682720,-682720,-682471,-682471,-682635,-682635,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,86,-1748,2147481900,-682720,-682720,-682471,-682471,-682634,-682634,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,87,-1748,2147481900,-682720,-682720,-682471,-682471,-682633,-682633,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,88,-1748,2147481900,-682720,-682720,-682471,-682471,-682632,-682632,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,89,-1748,2147481900,-682720,-682720,-682471,-682471,-682631,-682631,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,90,-1748,2147481900,-682720,-682720,-682471,-682471,-682630,-682630,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,91,-1748,2147481900,-682720,-682720,-682471,-682471,-682629,-682629,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,92,-1748,2147481900,-682720,-682720,-682471,-682471,-682628,-682628,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,93,-1748,2147481900,-682720,-682720,-682471,-682471,-682627,-682627,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,94,-1748,2147481900,-682720,-682720,-682471,-682471,-682626,-682626,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,95,-1748,2147481900,-682720,-682720,-682471,-682471,-682625,-682625,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,0,-1748,2147481900,-682720,-682720,-682471,-682471,-682720,-682720,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,1,-1748,2147481900,-682720,-682720,-682471,-682471,-682719,-682719,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,2,-1748,2147481900,-682720,-682720,-682471,-682471,-682718,-682718,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,3,-1748,2147481900,-682720,-682720,-682471,-682471,-682717,-682717,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,4,-1748,2147481900,-682720,-682720,-682471,-682471,-682716,-682716,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,5,-1748,2147481900,-682720,-682720,-682471,-682471,-682715,-682715,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,6,-1748,2147481900,-682720,-682720,-682471,-682471,-682714,-682714,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,7,-1748,2147481900,-682720,-682720,-682471,-682471,-682713,-682713,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,8,-1748,2147481900,-682720,-682720,-682471,-682471,-682712,-682712,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,9,-1748,2147481900,-682720,-682720,-682471,-682471,-682711,-682711,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,10,-1748,2147481900,-682720,-682720,-682471,-682471,-682710,-682710,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,11,-1748,2147481900,-682720,-682720,-682471,-682471,-682709,-682709,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,12,-1748,2147481900,-682720,-682720,-682471,-682471,-682708,-682708,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,13,-1748,2147481900,-682720,-682720,-682471,-682471,-682707,-682707,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,14,-1748,2147481900,-682720,-682720,-682471,-682471,-682706,-682706,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,15,-1748,2147481900,-682720,-682720,-682471,-682471,-682705,-682705,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,16,-1748,2147481900,-682720,-682720,-682471,-682471,-682704,-682704,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,17,-1748,2147481900,-682720,-682720,-682471,-682471,-682703,-682703,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,18,-1748,2147481900,-682720,-682720,-682471,-682471,-682702,-682702,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,19,-1748,2147481900,-682720,-682720,-682471,-682471,-682701,-682701,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,20,-1748,2147481900,-682720,-682720,-682471,-682471,-682700,-682700,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,21,-1748,2147481900,-682720,-682720,-682471,-682471,-682699,-682699,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,22,-1748,2147481900,-682720,-682720,-682471,-682471,-682698,-682698,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,23,-1748,2147481900,-682720,-682720,-682471,-682471,-682697,-682697,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,24,-1748,2147481900,-682720,-682720,-682471,-682471,-682696,-682696,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,25,-1748,2147481900,-682720,-682720,-682471,-682471,-682695,-682695,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,26,-1748,2147481900,-682720,-682720,-682471,-682471,-682694,-682694,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,27,-1748,2147481900,-682720,-682720,-682471,-682471,-682693,-682693,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,28,-1748,2147481900,-682720,-682720,-682471,-682471,-682692,-682692,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,29,-1748,2147481900,-682720,-682720,-682471,-682471,-682691,-682691,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,30,-1748,2147481900,-682720,-682720,-682471,-682471,-682690,-682690,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,31,-1748,2147481900,-682720,-682720,-682471,-682471,-682689,-682689,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,96,-1748,2147481900,-682720,-682720,-682471,-682471,-682624,-682624,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,97,-1748,2147481900,-682720,-682720,-682471,-682471,-682623,-682623,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,98,-1748,2147481900,-682720,-682720,-682471,-682471,-682622,-682622,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,99,-1748,2147481900,-682720,-682720,-682471,-682471,-682621,-682621,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,100,-1748,2147481900,-682720,-682720,-682471,-682471,-682620,-682620,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,101,-1748,2147481900,-682720,-682720,-682471,-682471,-682619,-682619,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,102,-1748,2147481900,-682720,-682720,-682471,-682471,-682618,-682618,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,103,-1748,2147481900,-682720,-682720,-682471,-682471,-682617,-682617,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,104,-1748,2147481900,-682720,-682720,-682471,-682471,-682616,-682616,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,105,-1748,2147481900,-682720,-682720,-682471,-682471,-682615,-682615,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,106,-1748,2147481900,-682720,-682720,-682471,-682471,-682614,-682614,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,107,-1748,2147481900,-682720,-682720,-682471,-682471,-682613,-682613,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,108,-1748,2147481900,-682720,-682720,-682471,-682471,-682612,-682612,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,109,-1748,2147481900,-682720,-682720,-682471,-682471,-682611,-682611,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,110,-1748,2147481900,-682720,-682720,-682471,-682471,-682610,-682610,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,111,-1748,2147481900,-682720,-682720,-682471,-682471,-682609,-682609,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,112,-1748,2147481900,-682720,-682720,-682471,-682471,-682608,-682608,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,113,-1748,2147481900,-682720,-682720,-682471,-682471,-682607,-682607,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,114,-1748,2147481900,-682720,-682720,-682471,-682471,-682606,-682606,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,115,-1748,2147481900,-682720,-682720,-682471,-682471,-682605,-682605,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,116,-1748,2147481900,-682720,-682720,-682471,-682471,-682604,-682604,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,117,-1748,2147481900,-682720,-682720,-682471,-682471,-682603,-682603,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,118,-1748,2147481900,-682720,-682720,-682471,-682471,-682602,-682602,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,119,-1748,2147481900,-682720,-682720,-682471,-682471,-682601,-682601,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,120,-1748,2147481900,-682720,-682720,-682471,-682471,-682600,-682600,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,121,-1748,2147481900,-682720,-682720,-682471,-682471,-682599,-682599,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,122,-1748,2147481900,-682720,-682720,-682471,-682471,-682598,-682598,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,123,-1748,2147481900,-682720,-682720,-682471,-682471,-682597,-682597,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,124,-1748,2147481900,-682720,-682720,-682471,-682471,-682596,-682596,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,125,-1748,2147481900,-682720,-682720,-682471,-682471,-682595,-682595,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,126,-1748,2147481900,-682720,-682720,-682471,-682471,-682594,-682594,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,127,-1748,2147481900,-682720,-682720,-682471,-682471,-682593,-682593,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,160,-1748,2147481900,-682720,-682720,-682471,-682471,-682560,-682560,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,161,-1748,2147481900,-682720,-682720,-682471,-682471,-682559,-682559,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,162,-1748,2147481900,-682720,-682720,-682471,-682471,-682558,-682558,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,163,-1748,2147481900,-682720,-682720,-682471,-682471,-682557,-682557,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,164,-1748,2147481900,-682720,-682720,-682471,-682471,-682556,-682556,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,165,-1748,2147481900,-682720,-682720,-682471,-682471,-682555,-682555,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,166,-1748,2147481900,-682720,-682720,-682471,-682471,-682554,-682554,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,167,-1748,2147481900,-682720,-682720,-682471,-682471,-682553,-682553,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,168,-1748,2147481900,-682720,-682720,-682471,-682471,-682552,-682552,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,169,-1748,2147481900,-682720,-682720,-682471,-682471,-682551,-682551,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,170,-1748,2147481900,-682720,-682720,-682471,-682471,-682550,-682550,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,171,-1748,2147481900,-682720,-682720,-682471,-682471,-682549,-682549,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,172,-1748,2147481900,-682720,-682720,-682471,-682471,-682548,-682548,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,173,-1748,2147481900,-682720,-682720,-682471,-682471,-682547,-682547,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,174,-1748,2147481900,-682720,-682720,-682471,-682471,-682546,-682546,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,175,-1748,2147481900,-682720,-682720,-682471,-682471,-682545,-682545,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,176,-1748,2147481900,-682720,-682720,-682471,-682471,-682544,-682544,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,177,-1748,2147481900,-682720,-682720,-682471,-682471,-682543,-682543,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,178,-1748,2147481900,-682720,-682720,-682471,-682471,-682542,-682542,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,179,-1748,2147481900,-682720,-682720,-682471,-682471,-682541,-682541,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,180,-1748,2147481900,-682720,-682720,-682471,-682471,-682540,-682540,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,181,-1748,2147481900,-682720,-682720,-682471,-682471,-682539,-682539,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,182,-1748,2147481900,-682720,-682720,-682471,-682471,-682538,-682538,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,183,-1748,2147481900,-682720,-682720,-682471,-682471,-682537,-682537,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,184,-1748,2147481900,-682720,-682720,-682471,-682471,-682536,-682536,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,185,-1748,2147481900,-682720,-682720,-682471,-682471,-682535,-682535,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,186,-1748,2147481900,-682720,-682720,-682471,-682471,-682534,-682534,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,187,-1748,2147481900,-682720,-682720,-682471,-682471,-682533,-682533,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,188,-1748,2147481900,-682720,-682720,-682471,-682471,-682532,-682532,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,189,-1748,2147481900,-682720,-682720,-682471,-682471,-682531,-682531,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,190,-1748,2147481900,-682720,-682720,-682471,-682471,-682530,-682530,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,191,-1748,2147481900,-682720,-682720,-682471,-682471,-682529,-682529,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,224,-1748,2147481900,-682720,-682720,-682471,-682471,-682496,-682496,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,225,-1748,2147481900,-682720,-682720,-682471,-682471,-682495,-682495,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,226,-1748,2147481900,-682720,-682720,-682471,-682471,-682494,-682494,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,227,-1748,2147481900,-682720,-682720,-682471,-682471,-682493,-682493,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,228,-1748,2147481900,-682720,-682720,-682471,-682471,-682492,-682492,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,229,-1748,2147481900,-682720,-682720,-682471,-682471,-682491,-682491,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,230,-1748,2147481900,-682720,-682720,-682471,-682471,-682490,-682490,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,231,-1748,2147481900,-682720,-682720,-682471,-682471,-682489,-682489,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,232,-1748,2147481900,-682720,-682720,-682471,-682471,-682488,-682488,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,233,-1748,2147481900,-682720,-682720,-682471,-682471,-682487,-682487,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,234,-1748,2147481900,-682720,-682720,-682471,-682471,-682486,-682486,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,235,-1748,2147481900,-682720,-682720,-682471,-682471,-682485,-682485,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,236,-1748,2147481900,-682720,-682720,-682471,-682471,-682484,-682484,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,237,-1748,2147481900,-682720,-682720,-682471,-682471,-682483,-682483,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,238,-1748,2147481900,-682720,-682720,-682471,-682471,-682482,-682482,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,239,-1748,2147481900,-682720,-682720,-682471,-682471,-682481,-682481,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,240,-1748,2147481900,-682720,-682720,-682471,-682471,-682480,-682480,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,241,-1748,2147481900,-682720,-682720,-682471,-682471,-682479,-682479,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,242,-1748,2147481900,-682720,-682720,-682471,-682471,-682478,-682478,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,243,-1748,2147481900,-682720,-682720,-682471,-682471,-682477,-682477,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,244,-1748,2147481900,-682720,-682720,-682471,-682471,-682476,-682476,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,245,-1748,2147481900,-682720,-682720,-682471,-682471,-682475,-682475,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,246,-1748,2147481900,-682720,-682720,-682471,-682471,-682474,-682474,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,247,-1748,2147481900,-682720,-682720,-682471,-682471,-682473,-682473,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,248,-1748,2147481900,-682720,-682720,-682471,-682471,-682472,-682472,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,249,-1748,2147481900,-682720,-682720,-682471,-682471,-682471,-682471,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,32,-1748,2147481900,-682720,-682720,-682471,-682471,-682688,-682688,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,33,-1748,2147481900,-682720,-682720,-682471,-682471,-682687,-682687,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,34,-1748,2147481900,-682720,-682720,-682471,-682471,-682686,-682686,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,35,-1748,2147481900,-682720,-682720,-682471,-682471,-682685,-682685,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,36,-1748,2147481900,-682720,-682720,-682471,-682471,-682684,-682684,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,37,-1748,2147481900,-682720,-682720,-682471,-682471,-682683,-682683,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,38,-1748,2147481900,-682720,-682720,-682471,-682471,-682682,-682682,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,39,-1748,2147481900,-682720,-682720,-682471,-682471,-682681,-682681,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,40,-1748,2147481900,-682720,-682720,-682471,-682471,-682680,-682680,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,41,-1748,2147481900,-682720,-682720,-682471,-682471,-682679,-682679,682720,249,0,0,0,-1,0
nvidia,injected,0,999,390,42,-1748,2147481900,-682720,-682720,-682471,-682471,-682678,-682678,682720,249,0,0,0,-1,0
