bench,match_tier,match_key,bit_index,nvidia_site_id,amd_site_id,intel_site_id,nvidia_result,amd_result,intel_result,nvidia_source,amd_source,intel_source,nvidia_site_class,amd_site_class,intel_site_class,nvidia_opcode,amd_opcode,intel_opcode,nvidia_type_kind,amd_type_kind,intel_type_kind,canonical_relpath,canonical_line
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|add|int|32|value,51,84,298,86,DUE,,MASKED,nvidia:float,,intel:pointer,result,result,base,add,add,add,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|add|int|32|value,52,84,298,86,DUE,,MASKED,nvidia:float,,intel:pointer,result,result,base,add,add,add,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|add|int|32|value,53,84,298,86,DUE,,MASKED,nvidia:float,,intel:pointer,result,result,base,add,add,add,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|add|int|32|value,54,84,298,86,DUE,,MASKED,nvidia:float,,intel:pointer,result,result,base,add,add,add,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|add|int|32|value,55,84,298,86,DUE,,MASKED,nvidia:float,,intel:pointer,result,result,base,add,add,add,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|add|int|32|value,56,84,298,86,DUE,,MASKED,nvidia:float,,intel:pointer,result,result,base,add,add,add,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|add|int|32|value,57,84,298,86,DUE,,MASKED,nvidia:float,,intel:pointer,result,result,base,add,add,add,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|add|int|32|value,58,84,298,86,DUE,,MASKED,nvidia:float,,intel:pointer,result,result,base,add,add,add,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|add|int|32|value,59,84,298,86,DUE,,MASKED,nvidia:float,,intel:pointer,result,result,base,add,add,add,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|add|int|32|value,60,84,298,86,DUE,,MASKED,nvidia:float,,intel:pointer,result,result,base,add,add,add,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|add|int|32|value,61,84,298,86,DUE,,MASKED,nvidia:float,,intel:pointer,result,result,base,add,add,add,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|add|int|32|value,62,84,298,86,DUE,,MASKED,nvidia:float,,intel:pointer,result,result,base,add,add,add,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|add|int|32|value,63,84,298,86,DUE,,MASKED,nvidia:float,,intel:pointer,result,result,base,add,add,add,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|icmp|int|1|value,13,18,144,20,SDC,,DUE,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|icmp|int|1|value,14,18,144,20,SDC,,DUE,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|icmp|int|1|value,15,18,144,20,SDC,,DUE,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|icmp|int|1|value,16,18,144,20,SDC,,DUE,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|icmp|int|1|value,17,18,144,20,SDC,,DUE,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|icmp|int|1|value,18,18,144,20,SDC,,DUE,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|icmp|int|1|value,26,18,144,20,SDC,,DUE,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|icmp|int|1|value,27,18,144,20,SDC,,DUE,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|icmp|int|1|value,28,18,144,20,SDC,,DUE,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|icmp|int|1|value,29,18,144,20,SDC,,DUE,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|icmp|int|1|value,30,18,144,20,SDC,,DUE,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_context_type_family,int last = n - 1 - layer;|for(int i = first; i < last; ++i) {|int offset = i - first;|icmp|int|1|value,31,18,144,20,SDC,,DUE,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,for(int i = first; i < last; ++i) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,0,9,124,11,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,1,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,2,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,4,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,5,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,6,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,8,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,9,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,10,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,13,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,14,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,16,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,17,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,18,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,20,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,21,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,22,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,24,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,25,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,26,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,28,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,29,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,30,9,124,11,MASKED,,SDC,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|icmp|int|1|value,31,9,124,11,SDC,,DUE,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,0,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,1,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,2,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,3,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,4,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,5,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,6,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,7,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,8,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,9,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,10,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,11,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,15,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,19,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,23,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,27,8,122,10,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,if (layer < n/2) {|sdiv|int|32|value,31,8,122,10,SDC,,DUE,nvidia:float,,intel:float,result,result,base,sdiv,sdiv,sdiv,int,int,int,main.src,if (layer < n/2) {
matrix-rotate,source_text_type_family,int offset = i - first;|sub|int|32|value,2,21,151,23,DUE,,SDC,nvidia:float,,intel:float,result,result,base,sub,sub,sub,int,int,int,main.src,int offset = i - first;
matrix-rotate,source_text_type_family,int offset = i - first;|sub|int|32|value,3,21,151,23,DUE,,SDC,nvidia:float,,intel:float,result,result,base,sub,sub,sub,int,int,int,main.src,int offset = i - first;
matrix-rotate,source_text_type_family,int offset = i - first;|sub|int|32|value,4,21,151,23,DUE,,SDC,nvidia:float,,intel:float,result,result,base,sub,sub,sub,int,int,int,main.src,int offset = i - first;
