site_id,bit_index,raw_result,normalized_result,has_out,has_err
121,32,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,33,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,34,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,35,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,36,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,37,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,38,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,39,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,4,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,40,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,41,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,42,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,43,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,44,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,45,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,46,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,47,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,48,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,49,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,5,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,50,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,51,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,52,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,53,FAILURE:NONHANG,FAILURE_NONHANG,1,1
